#v110,,,,新增,新增,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,使用类型ID,掉落货币数值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#物品编号,类型,图标编号,名字,背包名称,角色,颜色,装备类别,装备类别2,最小物防,最大物防,最小魔防,最大魔防,最小物理攻击,最大物理攻击,最小魔法攻击,最大魔法攻击,最小道术攻击,最大道术攻击,幸运,准确,闪避,HP上限,MP上限,HP上限百分比,MP上限百分比,暴击率,暴击力,掉落守护,等级限制,出售价格,转生等级限制,品质,职业,性别,帮会捐献值,摧毁提示,装备内功,回收金币,回收经验,回收朱雀,回收元宝,是否可使用,能否摧毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,物品描述,获取途径,绑定类型,一键使用,礼包id,特殊属性表id,外观资源,贵重物品,物防附加值,魔防附加值,物理攻击附加值,魔法攻击附加值,道术攻击附加值,准确附加值,闪避附加值,HP上限附加最大值,MP上限附加最大值,暴击几率附加最大值,暴击力附加最大值,韧性附加最大值,附加值最小个数,附加值最大个数,物品爆率权重,装备套装ID,套装属性描述,触发BUFF ID,装备种类,神装动画名称,非消耗类道具使用功能ID,掉落是否公告,无极属性特殊属性表ID
#type_id,sub_type,icon_id,name,name,0,color,equip_type,equip_type2,ac(物防),ac2,mac魔防,mac2,dc（战攻）,dc2,mc（魔法攻击）,mc2,sc（道术攻击）,sc2,luck,accuracy,dodge,max_hp,max_mp,max_hp_pres,max_mp_pres,baoji_prob,baoji_pres,drop_luck,needlevel,price,need_zslevel,equip_level,job,gender,equip_contribute,destory_show,add_power,recycle_money,recycle_exp,recycle_xuefu,,can_use,can_destroy,can_depot,can_push,bag_show,times_limit,func_id,func_params,desp,source,bind_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22000098,9,22000098,昊天锤,昊天锤,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,200,0,使用后可获得炫酷幻武:<br>生命:500<br>攻击:100-100,【签到30天获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000100,9,22000100,火麒麟,火麒麟,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,202,0,使用后可获得炫酷幻武,【活动获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000101,9,22000101,龙破斩,龙破斩,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,203,0,使用后可获得炫酷幻武,【活动获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000102,9,22000102,迷离之刃,迷离之刃,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,204,0,使用后可获得炫酷幻武,【活动获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000103,9,22000103,圣堂骄阳,圣堂骄阳,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,205,0,使用后可获得炫酷幻武,【活动获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000104,9,22000104,紫魅业刹,紫魅业刹,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,206,0,使用后可获得炫酷幻武,【活动获得】,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000105,3,22000105,VIP经验丹,VIP经验丹,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,207,0,使用后可获得100点VIP经验,【VIPBOSS】,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000106,5,20000108,秘·天罡战气,秘·天罡,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,208,0,提升<a color='30ff00'>天罡战气</a>到3级满熟练，使用<a color='30ff00'>秘·天罡战气</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000107,5,20000108,秘·霸道剑术,秘·霸道,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,209,0,提升<a color='30ff00'>霸道剑术</a>到3级满熟练，使用<a color='30ff00'>秘·霸道剑术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000108,5,20000108,秘·幻影剑术,秘·幻影,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,210,0,提升<a color='30ff00'>幻影剑术</a>到3级满熟练，使用<a color='30ff00'>秘·幻影剑术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000109,5,20000108,秘·断岳扫,秘·断岳,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,211,0,提升<a color='30ff00'>断岳扫</a>到3级满熟练，使用<a color='30ff00'>秘·断岳扫</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000110,5,20000108,秘·烈焰狂龙,秘·烈焰,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,212,0,提升<a color='30ff00'>烈焰狂龙</a>到3级满熟练，使用<a color='30ff00'>秘·烈焰狂龙</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000111,5,20000108,秘·无畏冲锋,秘·无畏,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,213,0,提升<a color='30ff00'>无畏冲锋</a>到3级满熟练，使用<a color='30ff00'>秘·无畏冲锋</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000112,5,20000108,秘·长虹贯日,秘·长虹,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,214,0,提升<a color='30ff00'>长虹贯日</a>到3级满熟练，使用<a color='30ff00'>秘·长虹贯日</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000113,5,20000108,秘·移形幻影,秘·移形,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,215,0,提升<a color='30ff00'>移形幻影</a>到3级满熟练，使用<a color='30ff00'>秘·移形幻影</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000114,5,20000114,秘·水龙吟,秘·水龙,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,216,0,提升<a color='30ff00'>天雷决</a>到3级满熟练，使用<a color='30ff00'>秘·天雷决</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000115,5,20000114,秘·元素盾,秘·元素,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,217,0,提升<a color='30ff00'>元素盾</a>到3级满熟练，使用<a color='30ff00'>秘·元素盾</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000116,5,20000114,秘·冰冻之刺,秘·冰刺,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,218,0,提升<a color='30ff00'>冰冻之刺</a>到3级满熟练，使用<a color='30ff00'>秘·冰冻之刺</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000117,5,20000114,秘·游龙诀,秘·游龙,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,219,0,提升<a color='30ff00'>游龙诀</a>到3级满熟练，使用<a color='30ff00'>秘·游龙诀</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000118,5,20000114,秘·冰风暴,秘·冰风,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,220,0,提升<a color='30ff00'>冰风暴</a>到3级满熟练，使用<a color='30ff00'>秘·冰风暴</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000119,5,20000114,秘·元素光环,秘·元素,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,221,0,提升<a color='30ff00'>元素光环</a>到3级满熟练，使用<a color='30ff00'>秘·元素光环</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000120,5,20000114,秘·末日星陨,秘·星陨,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,222,0,提升<a color='30ff00'>末日星陨</a>到3级满熟练，使用<a color='30ff00'>秘·末日星陨</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000121,5,20000114,秘·斗转星移,秘·斗转,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,223,0,提升<a color='30ff00'>斗转星移</a>到3级满熟练，使用<a color='30ff00'>秘·斗转星移</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000122,5,20000120,秘·玄宗符术,秘·玄宗,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,224,0,提升<a color='30ff00'>玄宗符术</a>到3级满熟练，使用<a color='30ff00'>秘·玄宗符术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000123,5,20000120,秘·诅咒,秘·诅咒,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,225,0,提升<a color='30ff00'>诅咒</a>到3级满熟练，使用<a color='30ff00'>秘·诅咒</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000124,5,20000120,秘·神圣护甲,秘·神圣,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,226,0,提升<a color='30ff00'>神圣护甲</a>到3级满熟练，使用<a color='30ff00'>秘·神圣护甲</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000125,5,20000120,秘·回春术,秘·回春,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,227,0,提升<a color='30ff00'>回春术</a>到3级满熟练，使用<a color='30ff00'>秘·回春术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000126,5,20000120,秘·御兽术,秘·御兽,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,228,0,提升<a color='30ff00'>御兽术</a>到3级满熟练，使用<a color='30ff00'>秘·御兽术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000127,5,20000120,秘·潜行,秘·潜行,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,229,0,提升<a color='30ff00'>玄影遁</a>到3级满熟练，使用<a color='30ff00'>秘·玄影遁</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000128,5,20000120,秘·大衍咒术,秘·大衍,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,230,0,提升<a color='30ff00'>大衍咒术</a>到3级满熟练，使用<a color='30ff00'>秘·大衍咒术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000129,5,20000120,秘·神兽合体,秘·神兽,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,231,0,提升<a color='30ff00'>神兽合体</a>到3级满熟练，使用<a color='30ff00'>秘·神兽合体</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000130,5,20000108,神·天罡战气,神·天罡,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,232,0,提升<a color='30ff00'>秘·天罡战气</a>到6级满熟练，使用<a color='30ff00'>神·天罡战气</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000131,5,20000108,神·霸道剑术,神·霸道,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,233,0,提升<a color='30ff00'>秘·霸道剑术</a>到6级满熟练，使用<a color='30ff00'>神·霸道剑术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000132,5,20000108,神·幻影剑术,神·幻影,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,234,0,提升<a color='30ff00'>秘·幻影剑术</a>到6级满熟练，使用<a color='30ff00'>神·幻影剑术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000133,5,20000108,神·断岳扫,神·断岳,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,235,0,提升<a color='30ff00'>秘·断岳扫</a>到6级满熟练，使用<a color='30ff00'>神·断岳扫</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000134,5,20000108,神·烈焰狂龙,神·烈焰,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,236,0,提升<a color='30ff00'>秘·烈焰狂龙</a>到6级满熟练，使用<a color='30ff00'>神·烈焰狂龙</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000135,5,20000108,神·无畏冲锋,神·无畏,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,237,0,提升<a color='30ff00'>秘·无畏冲锋</a>到6级满熟练，使用<a color='30ff00'>神·无畏冲锋</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000136,5,20000108,神·长虹贯日,神·长虹,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,238,0,提升<a color='30ff00'>秘·长虹贯日</a>到6级满熟练，使用<a color='30ff00'>神·长虹贯日</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000137,5,20000108,神·移形幻影,神·移形,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,100,0,0,1,0,0,0,0,0,2,0,1,1,0,0,239,0,提升<a color='30ff00'>秘·移形幻影</a>到6级满熟练，使用<a color='30ff00'>神·移形幻影</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000138,5,20000114,神·水龙吟,神·水龙,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,240,0,提升<a color='30ff00'>秘·天雷决</a>到6级满熟练，使用<a color='30ff00'>神·天雷决</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000139,5,20000114,神·元素盾,神·元素,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,241,0,提升<a color='30ff00'>秘·元素盾</a>到6级满熟练，使用<a color='30ff00'>神·元素盾</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000140,5,20000114,神·冰冻之刺,神·冰刺,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,242,0,提升<a color='30ff00'>秘·冰冻之刺</a>到6级满熟练，使用<a color='30ff00'>神·冰冻之刺</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000141,5,20000114,神·游龙诀,神·游龙,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,243,0,提升<a color='30ff00'>秘·游龙诀</a>到6级满熟练，使用<a color='30ff00'>神·游龙诀</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000142,5,20000114,神·冰风暴,神·冰风,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,244,0,提升<a color='30ff00'>秘·冰风暴</a>到6级满熟练，使用<a color='30ff00'>神·冰风暴</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000143,5,20000114,神·元素光环,神·元素,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,245,0,提升<a color='30ff00'>秘·元素光环</a>到6级满熟练，使用<a color='30ff00'>神·元素光环</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000144,5,20000114,神·末日星陨,神·星陨,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,101,0,0,1,0,0,0,0,0,2,0,1,1,0,0,246,0,提升<a color='30ff00'>秘·末日星陨</a>到6级满熟练，使用<a color='30ff00'>神·末日星陨</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000145,5,20000114,神·斗转星移,神·斗转,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,247,0,提升<a color='30ff00'>秘·斗转星移</a>到6级满熟练，使用<a color='30ff00'>神·斗转星移</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000146,5,20000120,神·玄宗符术,神·玄宗,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,248,0,提升<a color='30ff00'>秘·玄宗符术</a>到6级满熟练，使用<a color='30ff00'>神·玄宗符术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000147,5,20000120,神·诅咒,神·诅咒,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,249,0,提升<a color='30ff00'>秘·诅咒</a>到6级满熟练，使用<a color='30ff00'>神·诅咒</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000148,5,20000120,神·神圣护甲,神·神圣,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,250,0,提升<a color='30ff00'>秘·神圣护甲</a>到6级满熟练，使用<a color='30ff00'>神·神圣护甲</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000149,5,20000120,神·回春术,神·回春,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,251,0,提升<a color='30ff00'>秘·回春术</a>到6级满熟练，使用<a color='30ff00'>神·回春术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000150,5,20000120,神·御兽术,神·御兽,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,252,0,提升<a color='30ff00'>秘·御兽术</a>到6级满熟练，使用<a color='30ff00'>神·御兽术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000151,5,20000120,神·潜行,神·潜行,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,253,0,提升<a color='30ff00'>秘·玄影遁</a>到6级满熟练，使用<a color='30ff00'>神·玄影遁</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
22000152,5,20000120,神·大衍咒术,神·大衍,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,102,0,0,1,0,0,0,0,0,2,0,1,1,0,0,254,0,提升<a color='30ff00'>秘·大衍咒术</a>到6级满熟练，使用<a color='30ff00'>神·大衍咒术</a>可提升3000点熟练度,【凛冬城书店老板处合成】,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,
