序号,礼包码,礼包物品列表,是否通用,生效时间,失效时间,礼包类型
8079,04uLYyUNUv48c,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8080,04UMBnKZ95NMH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8081,04UmcrvNB87pe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8082,04uME7XTsJyxq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8083,04UMHmApOPxV3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8084,04uMmOu4Jfcia,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8085,04UmsAmymR9ss,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8086,04umw4wVV9UYh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8087,04UnBZChzdWa2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8088,04uniGSvHgFkG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8089,04uNOJL2rjriN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8090,04uNPY8qJgkR8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8091,04UNqZUPJCLSS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8092,04UnSzekfz9af,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8093,04untpuyhqVue,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8094,04unVR9HAJQjS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8095,04unyRsKJMZgM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8096,04UOarTRhUvqe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8097,04uOBWKqdUe93,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8098,04UOcQKs4u36s,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8099,04uOeh2ER2wse,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8100,04UOsQ55DEged,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8101,04uP5PdSAdqfE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8102,04UP6nqWwqjz2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8103,04UP9ONpXRwP5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8104,04upAaRtMEFRN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8105,04uPDf2cDXqEP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8106,04uPMeYsO26sd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8107,04uPMyqLXQbrL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8108,04upPfsZK5m3U,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8109,04upUjBOywiOp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8110,04uPzxjxHBYUA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8111,04Uq6F4XJwDKS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8112,04UQaSSUsrNCG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8113,04UQetYeYZ7gS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8114,04UQEuizGmPfn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8115,04uqG8jZfBFNX,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8116,04UqhCDHM9RyH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8117,04UqHeYD86cmC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8118,04uqmjXOjiiHK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8119,04UQO2rRCp9uZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8120,04UQrXzBsMOcM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8121,04UQYpRKDr22r,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8122,04UR7M8fcmAhp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8123,04urC2PAMNE4s,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8124,04uRCNXCSYy5W,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8125,04uRH5XWJwmUW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8126,04uRiAHbJuwhm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8127,04uRmhgG24MkY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8128,04URMsRTnsJP9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8129,04uRTD29CDN4M,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8130,04UrWwrdLtCUW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8131,04US3NHKeJw4s,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8132,04uS7j3ZjADxT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8133,04USjUPruGqJA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8134,04USLYvZPAzj5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8135,04UsmXtEv5X9b,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8136,04UsnLEZBhETP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8137,04uspdMSjx4aV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8138,04UsPLcMhuDiw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8139,04UspZ8BGkMvh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8140,04UsQ6L5t8HbM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8141,04uSve8tsPLeD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8142,04uSVyfQ4s5US,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8143,04uTAXTdVTs2j,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8144,04UTbqV38ucJc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8145,04uTCP8N6vU8w,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8146,04UtqZRnO775n,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8147,04UTSBPezB6uR,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8148,04UTxBKFHiNaD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8149,04uTyeYxeHHwB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8150,04UU2BmmhZFuV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8151,04UU5eaCEEnVW,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8152,04uUDhhuicd6D,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8153,04UUfWn58c3Xt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8154,04UUHBqSdi2nU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8155,04UUHJCJvj4f3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8156,04uuip22nGt7v,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8157,04UuNyWSx2OWK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8158,04uUpFOcJhqwg,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8159,04UuSMLORgMDU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8160,04uUSRX2HfWWM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8161,04uuTJuCzQRY7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8162,04uuyDM4rAip9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8163,04UuYfMJQk9sM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8164,04UUYm8x7PFpt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8165,04uUzxxd7qCgj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8166,04uvAFABffk3O,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8167,04UvbeNjgnPWe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8168,04Uvf4DtBtH8d,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8169,04uvFiWXJEf2a,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8170,04UvSTQyqKjuy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8171,04uvY8V4WMgQe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8172,04uVzBuQ6FJRu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8173,04UwcVkZXpVxp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8174,04UWeyrJ6DOjT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8175,04uWmGhjXmXGQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8176,04UWP3L6EC43r,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8177,04UX3u6EaZJTO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8178,04UXbCJFA8fh7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8179,04UxbL7OkFDwn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8180,04uxdX8cekkyH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8181,04uxG3QGOprfe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8182,04uxGWWJRAaMd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8183,04Uxi2fyT4Kjq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8184,04UxOpvyH6T74,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8185,04UXt7d9BiprO,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8186,04UXuLBAGynGH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8187,04UxVrjd89KkG,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8188,04uxVzzwPyuWS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8189,04UXZZjtbeEJQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8190,04UY32aP79xj6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8191,04Uy4kkAHABmB,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8192,04UyEhkMsY6cq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8193,04uyF7bNjxzA7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8194,04UyfQFjw8sdS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8195,04UYGBVJyfXpH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8196,04uYHdz9RTDaP,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8197,04uyhmHOeX6ui,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8198,04UynyhgD78RU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8199,04UYQB34X9LYe,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8200,04uYwyrfzhUMi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8201,04uZfdeF2QWbL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8202,04uZg7v9yCGFz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8203,04UZisNMvnfNA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8204,04uzJG96tNWSZ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8205,04UZkLv4Bsaiv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8206,04UzKvbPtPDZC,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8207,04uZpeAYeDryt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8208,04uZYsZSUQq3N,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8209,04V26cmRvFNC3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8210,04V29SQ5bHCwS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8211,04v2bB73PMqwN,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8212,04V2BJ4sLNrGA,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8213,04v2CZHrEmhzV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8214,04v2Dk4G7Y6gb,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8215,04V2fdRC93BwY,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8216,04V2frCBYCKVT,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8217,04V2hCGxHQ32H,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8218,04V2qYS3UpBLj,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8219,04v2RcvrRcK7m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8220,04V2SqPpChxhr,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8221,04v39ffk8GfZE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8222,04v3AZRafzV8E,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8223,04V3H3HSa2U4D,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8224,04V3LvFCjdqT4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8225,04V3NjDGFzEFz,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8226,04v3Y8FyFwAUD,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8227,04V43FJWjbJMS,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8228,04V4BhgtuOfbQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8229,04V4BtXszFDBd,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8230,04V4dg6DVZyZH,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8231,04v4fZCmabtya,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8232,04v4kxUwEk7CE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8233,04V4m9ahNGjnQ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8234,04v4NN89bXW3T,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8235,04V4rUPckFtka,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8236,04V5BZ2jXGAzE,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8237,04V5GQH9KvOj8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8238,04v5HeMnZ5eKw,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8239,04v5HxaO4ehJV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8240,04v5NxC8EDf4d,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8241,04v63hDZYW7Xi,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8242,04V6RM2uOVXHx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8243,04v6rykcG8kn7,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8244,04V6UjjuugY6v,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8245,04v6viRNKtuqt,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8246,04v7D4HWSG5F3,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8247,04V7empEPwq28,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8248,04v7h2x3Erhcx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8249,04v7Mtdq3yRKV,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8250,04V7nHYPtcdOU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8251,04v7Qva8ds9kM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8252,04V83MxaNwOS8,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8253,04v879jyG5tW4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8254,04v8bFK84KYXL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8255,04V8BLcfgXynn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8256,04v8eGHMzCT3x,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8257,04v8KWSU4Vjnp,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8258,04V8ZDcQv7JAK,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8259,04v92GdwPwvpu,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8260,04V92Gqaw6W7m,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8261,04v94mNO3q59L,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8262,04v9AeazuRP5r,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8263,04V9cOrrtzrb4,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8264,04v9Ggn2cjW6A,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8265,04v9LcpjzfeuJ,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8266,04V9nrGWTkHBa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8267,04v9Qg8ziGsNc,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8268,04V9sJLJmg7ze,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8269,04vA59aprGzJy,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8270,04VA9EpWLYUn9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8271,04vAb3Fs2GPNs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8272,04vAGdT4BRnJf,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8273,04vajFziYUEtm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8274,04vaqjRepjrcU,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8275,04VaSgKEV3gF6,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8276,04vaSVQdZ6zpa,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8277,04vaUsAkRDjFn,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8278,04vaWXBnvU8qh,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8279,04vaXkOL2rLaq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8280,04vayRBpBm7ik,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8281,04vazpdKcgJLL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8282,04vB53EeVVYcm,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8283,04vb7R7GEm8sM,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8284,04VBA6ZEVz2m5,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8285,04vbagpYCQN9U,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8286,04VbGrEvHpmX9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8287,04VbkETtZ4sxv,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8288,04vBKjpZH6vJs,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8289,04VBKZXWLYsBx,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8290,04VBOrp5zQSQq,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8291,04VBQqRiaXTR2,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8292,04vbqSWxCpNcL,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
8293,04VBrzCWCGWJ9,22000159|1;20000182|5;20000071|10,1,"2021-04-12 00:00:00","2026-04-13 00:00:00",5
